annotator,fallacy,id,lead_time,main_tweet,new_id,posterior_context,previous_context,updated_at,Ad Hominem,Appeal to Fear,Appeal to Ridicule,False Dilemma,Hasty Generalization,Loaded Language,None of the above,component_id
1,"['Loaded Language', 'False Dilemma']",5807,162.43,"[main_tweet] [user47590]: @user @user There really isn't any evidence foe the effectiveness of ivermectin. It's probably going to end up like hydroxychloriquine. A nostrum that's oversold when what we really need is worldwide vaccination. 
 ",82461," [context] [user109669]: @user @user Studies being reviewed now show promise. I'm not an anti-vaxer. I fully support vaccination; however, right now, there is insufficient supply of vaccine & we have variants to contend with. Credible sources do not fully dismiss ivermectin. If it helps, it should be in the toolkit. 
  [context] [user47590]: @user @user I understand what you're saying, and if it helps it should be used. But there's no good evidence that it does. 
 ",,2024-04-08T15:06:36.499235Z,0,0,0,1,0,1,0,
1,['None of the above'],5808,3.182,"[main_tweet] [user47590]: @user @user You might want to have a look at this. 
 ",82464," [context] [user109669]: @user @user Once again, I do not support anyone self medicating or taking medication meant for large animals. But, there is actual, scientific evidence that when used appropriately, ivermectin is a tool for doctors to use in the fight against COVID. 
 ",,2024-02-29T16:40:27.360321Z,0,0,0,0,0,0,1,
1,['None of the above'],5809,864.389,"[main_tweet] [user109669]: @user @user Studies being reviewed now show promise. I'm not an anti-vaxer. I fully support vaccination; however, right now, there is insufficient supply of vaccine & we have variants to contend with. Credible sources do not fully dismiss ivermectin. If it helps, it should be in the toolkit. 
 ",112718," [context] [user47590]: @user @user I understand what you're saying, and if it helps it should be used. But there's no good evidence that it does. 
  [context] [user109669]: @user @user I pay careful attention to sources. Recently, there was an AP article with a headline that said exactly what you're saying, but when you actually read the article, it pointed to evidence that had yet to go through the peer-review process. The evidence needs review--not dismissal. 
 ","[context] [user47590]: @user @user There really isn't any evidence foe the effectiveness of ivermectin. It's probably going to end up like hydroxychloriquine. A nostrum that's oversold when what we really need is worldwide vaccination. 
  ",2024-02-29T16:54:52.090142Z,0,0,0,0,0,0,1,
1,['None of the above'],5810,11.259,"[main_tweet] [user47590]: @user @user I understand what you're saying, and if it helps it should be used. But there's no good evidence that it does. 
 ",82460," [context] [user109669]: @user @user I pay careful attention to sources. Recently, there was an AP article with a headline that said exactly what you're saying, but when you actually read the article, it pointed to evidence that had yet to go through the peer-review process. The evidence needs review--not dismissal. 
  [context] [user47590]: @user @user Well we shall see what comes out of it. But there have been no@user -scale clinical@user that show any promise, from what I've seen. If it proves to work, so much the better. 
 ","[context] [user47590]: @user @user There really isn't any evidence foe the effectiveness of ivermectin. It's probably going to end up like hydroxychloriquine. A nostrum that's oversold when what we really need is worldwide vaccination. 
  [context] [user109669]: @user @user Studies being reviewed now show promise. I'm not an anti-vaxer. I fully support vaccination; however, right now, there is insufficient supply of vaccine & we have variants to contend with. Credible sources do not fully dismiss ivermectin. If it helps, it should be in the toolkit. 
  ",2024-02-29T16:55:03.651551Z,0,0,0,0,0,0,1,
1,['None of the above'],5811,32.247,"[main_tweet] [user109669]: @user @user Once again, I do not support anyone self medicating or taking medication meant for large animals. But, there is actual, scientific evidence that when used appropriately, ivermectin is a tool for doctors to use in the fight against COVID. 
 ",112716,,"[context] [user47590]: @user @user You might want to have a look at this. 
  ",2024-02-29T16:55:36.179323Z,0,0,0,0,0,0,1,
1,['None of the above'],5812,31.873,"[main_tweet] [user109669]: @user @user I pay careful attention to sources. Recently, there was an AP article with a headline that said exactly what you're saying, but when you actually read the article, it pointed to evidence that had yet to go through the peer-review process. The evidence needs review--not dismissal. 
 ",112715," [context] [user47590]: @user @user Well we shall see what comes out of it. But there have been no@user -scale clinical@user that show any promise, from what I've seen. If it proves to work, so much the better. 
  [context] [user109669]: @user @user Have you reviewed this: 
 ","[context] [user109669]: @user @user Studies being reviewed now show promise. I'm not an anti-vaxer. I fully support vaccination; however, right now, there is insufficient supply of vaccine & we have variants to contend with. Credible sources do not fully dismiss ivermectin. If it helps, it should be in the toolkit. 
  [context] [user47590]: @user @user I understand what you're saying, and if it helps it should be used. But there's no good evidence that it does. 
  ",2024-02-29T16:56:08.397111Z,0,0,0,0,0,0,1,
1,['None of the above'],5813,35.737,"[main_tweet] [user47590]: @user @user Well we shall see what comes out of it. But there have been no@user -scale clinical@user that show any promise, from what I've seen. If it proves to work, so much the better. 
 ",82462," [context] [user109669]: @user @user Have you reviewed this: 
  [context] [user47590]: @user @user Yes I have seen it. Thanks for posting it. 
 ","[context] [user47590]: @user @user I understand what you're saying, and if it helps it should be used. But there's no good evidence that it does. 
  [context] [user109669]: @user @user I pay careful attention to sources. Recently, there was an AP article with a headline that said exactly what you're saying, but when you actually read the article, it pointed to evidence that had yet to go through the peer-review process. The evidence needs review--not dismissal. 
  ",2024-02-29T16:56:44.477372Z,0,0,0,0,0,0,1,
1,['None of the above'],5814,1.849,"[main_tweet] [user109669]: @user @user Have you reviewed this: 
 ",112714," [context] [user47590]: @user @user Yes I have seen it. Thanks for posting it. 
  [context] [user109669]: @user @user Can I ask you a real question? Do you think these docs are all bonkers, or do you think it is possible that they are on to something? I am not an expert. I just want more information on this. 
 ","[context] [user109669]: @user @user I pay careful attention to sources. Recently, there was an AP article with a headline that said exactly what you're saying, but when you actually read the article, it pointed to evidence that had yet to go through the peer-review process. The evidence needs review--not dismissal. 
  [context] [user47590]: @user @user Well we shall see what comes out of it. But there have been no@user -scale clinical@user that show any promise, from what I've seen. If it proves to work, so much the better. 
  ",2024-02-29T16:56:46.626945Z,0,0,0,0,0,0,1,
1,['None of the above'],5815,3.673,"[main_tweet] [user47590]: @user @user Yes I have seen it. Thanks for posting it. 
 ",82463," [context] [user109669]: @user @user Can I ask you a real question? Do you think these docs are all bonkers, or do you think it is possible that they are on to something? I am not an expert. I just want more information on this. 
  [context] [user47590]: @user @user I think they are very likely bonkers. I don't like their gung-ho attitude. I would wait for the results of clinical trials before I would like to see widespread use of an anti-worm drug for a viral infection. 
 ","[context] [user47590]: @user @user Well we shall see what comes out of it. But there have been no@user -scale clinical@user that show any promise, from what I've seen. If it proves to work, so much the better. 
  [context] [user109669]: @user @user Have you reviewed this: 
  ",2024-02-29T16:56:50.599396Z,0,0,0,0,0,0,1,
1,['Loaded Language'],5816,18.422,"[main_tweet] [user109669]: @user @user Can I ask you a real question? Do you think these docs are all bonkers, or do you think it is possible that they are on to something? I am not an expert. I just want more information on this. 
 ",112712," [context] [user47590]: @user @user I think they are very likely bonkers. I don't like their gung-ho attitude. I would wait for the results of clinical trials before I would like to see widespread use of an anti-worm drug for a viral infection. 
  [context] [user109669]: @user @user So, even though they are critical care docs, working with COVID patients, you think this is some big hoax? I find that very hard to believe. Ivermectin is cheap--no financial motivation. They are risking their reputations. And, on label, ivermectin is safe, few side effects. 
 ","[context] [user109669]: @user @user Have you reviewed this: 
  [context] [user47590]: @user @user Yes I have seen it. Thanks for posting it. 
  ",2024-02-29T16:57:09.313708Z,0,0,0,0,0,1,0,
1,['Loaded Language'],5817,49.357,"[main_tweet] [user47590]: @user @user I think they are very likely bonkers. I don't like their gung-ho attitude. I would wait for the results of clinical trials before I would like to see widespread use of an anti-worm drug for a viral infection. 
 ",82459," [context] [user109669]: @user @user So, even though they are critical care docs, working with COVID patients, you think this is some big hoax? I find that very hard to believe. Ivermectin is cheap--no financial motivation. They are risking their reputations. And, on label, ivermectin is safe, few side effects. 
 ","[context] [user47590]: @user @user Yes I have seen it. Thanks for posting it. 
  [context] [user109669]: @user @user Can I ask you a real question? Do you think these docs are all bonkers, or do you think it is possible that they are on to something? I am not an expert. I just want more information on this. 
  ",2024-02-29T16:57:58.962917Z,0,0,0,0,0,1,0,
