new_id,previous_context,main_tweet,posterior_context
361833,," Why all this ?! To conceal the covert operations going on to launch and spread the virus in the population of Wuhan, thus creating GROUND ZERO of Covid19. The games were used as cover up excuse!! ",
316122,[context] After hearing presentation President Trump suggests irradiating people's bodies with UV light or injecting them with bleach or alcohol to deal with COVID19.  ," That's actually a good idea. By all means trumpers, Inject yourself with bleach and let us know how it goes ",
75708,"[context] @marcusbignot @DBop86 @malmphegor @sirhlyon @doctor_oxford Lock downs can work at any time, however the longer you delay introducing one, the longer the lock down will need to be as the number infected initially will be larger.  ", @Jeremy11223344 @DBop86 @malmphegor @sirhlyon @doctor_oxford Completely disagree with this. So we just disregard the effect that such a long lockdown would have on society? I am sorry but this is evil ," [context] @marcusbignot @Jeremy11223344 @malmphegor @sirhlyon @doctor_oxford So this is an interesting issue that you raise (bear with me, it might spread over a couple of posts - apologies) & one worth exploring. There's no doubt that a lockdown has negative secondary & tertiary effects but the big issue here is how to measure the effects /1 "
255051,"[context] Ivermectin, a popular but unproven treatment for Covid-19, does not speed recovery in those who have a mild version of the disease, a new trial has found  ", Ivermectin sounds as if it will prove efficacious on #COVID19 during early attack but Corona defeated ivermectin ! Definitely a repurposed molecule hit one day this virus. ,
94956,[context] Your COVID19 Questions Answered (Open Forum Nov 27th 2020) via @YouTube fabulously informative open line Friday w @drbeen_medical👨🏼⚕  ," @PossDoug @drbeen_medical @YouTube Hello Doctor, just want to share with you. In Chile Television your video with Doctor Marik, was use to talk about Ivermectin as Covid19 treatment!!! 😀😀😀😀😀 ", [context] Very interesting 😍 
41791,[context] In case anyone doubted my insanity thesis 😂  , @Adam_Creighton Is this real life!?😂😂 #ffs , [context] @CopoStoper It's The Science! 
31556,"[context] 3/27/20: ""Coronavirus: Novartis CEO Vas Narasimhan on the timeline for coronavirus treatments""  "," 1/21/20: Remarks by President Trump at a Dinner with Global CEOS | Davos, Switzerland CHAIRMAN FROM NOVARTIS, JOERG REINHARDT, WAS PRESENT. WHILE TRUMP WAS DOWNPLAYING THE #PANDEMIC #CoronavirusOutbreak "," [context] ""DR. REINHARDT: Good evening, Mr. President. My name is Joerg Reinhardt. I'm the chairman of Novartis. We are active in more than 100 countries in the world, but our biggest footprint is in the U.S. We have around 15,000 people in the U.S. and a number of production plants."" "
260608,," Leader of group peddling bleach as coronavirus 'cure' wrote to Trump this week. Need we say, don't drink bleach? ",
299543,, Repurposing antimalarials to tackle the COVID-19 pandemic via @TrendsParasitol ," [context] A proposal, where ivermectin was last April when Monash showed it kills 99.98% of SAR-COV-2 in 48 hours. Remarkable that a paper about adapting antimalarials doesn't including ivermectin. "
256986,"[context] Dec.12,2020...Remixlive, Trap City_Sunica27 CircusWorld>  "," Johnny Depp Pirates of the Caribbean hopes dashed: Things just got much WORSE Remixlive, Drum & Bass_Sunica26 CircusWorld> "," [context] Day 40 Remixlive, Drum & Bass_Sunica26 CircusWorld> "
110520,," @US_FDA If I take a cap full of bleach and add it to a spray bottle of water, and I spray that on a door knob and wait two minutes, will that kill Covid? ",
368338,"[context] #Ivermectin made the MSM! Not a pro-Ivermectin article, of course, but raises awareness of the drug so it'll backfire on them. Nothing they can do now to stop Ivermectin's use by free thinkers. Do-it-yourself COVID treatments an evolving threat - ABC News  ", You have a Nobel-Prize-winning drug saving Covid lives right now #ivermectin juxtaposed next to bleach (of course MSM). But thanks for the shout out...Google just got a hit of Ivermectin today and it might save a life. 🙏 ,
314877,"[context] .@WhiteHouse Coronavirus Task Force had a 2+ hour call with Governors to review vaccine distribution plans after 2 HUGE announcements from Moderna & Pfizer. Under President Trump's leadership, we're ensuring every state has what they need to deliver a vaccine to every American!  ", Thank you sir. We love you! 👍🏻🇺🇸 ,
283008,[context] Well  ," Now that there is so much evidence for Hydroxychloroquine, safety & efficacy, I deeply regret following all guidelines and not using it to try to help many of my patients who died from Covid It now looks like Ivermectin faces the same censorship, as per the Big Pharma agenda. "," [context] @indepdubnrth Can GP's prescribe Ivermectin in Ireland? Are the allowed or would there be fear of being sued? TIA  [context] Remarkable comment from a Dr of medicine. We live in an age when information is manipulated and censored by big tech and politicised by Govt. Lives are damaged or destroyed for the sake of power and profits  [context] @john_mcguirk The disease is preventable and treatable and always was. The vaccine is mostly hysteria drummed up by the media & gov for big pharma  [context] Thanks to the good people at HFI, several Irish Drs had a Zoom meeting with Dr Lawrie last night. She has published the most recent data on Ivermectin. Read her short letter in the BMJ ""Re: Seven days in medicine: 30 Dec 2020 to 5 Jan 2021 | The BMJ""  [context] So people have lost their lives unnecessarily when our doctors have spoken about these drugs from the start of this virus and still corruption stands in the way of saving thousands and millions worldwide wake up people this agenda has been about money all the time 😔😔 "
368782,," You might have seen a ""scientific study"" that said chloroquine can cure #COVID19...and then another one that shows that it can't. Wondering what's up with this? Are scientists lying to us? Are they just confused? Usually not. It all has to do with how we do science. A thread. ", [context] Here's a thread explaining why you may have been hearing seemingly conflicting information on the efficacy of #chloroquine and #azithromycin for treating #COVID19 
247513,"[context] Join Prof. Roger Seheult, MD and John Campbell, PhD for a lively COVID-19 Q/A including: - Credible sources vs. disinformation - Vaccine safety and efficacy - What's the deal with Ivermectin? - COVID long-haulers - SARS-CoV-2 mutations - Vitamin D  "," Informative and constructive insight as USA and UK minds review the evidence and implications, encouraging us to do more of the same ... ",
7843,"[context] ""One day, daily routines will be started up again, step by step. But there is no effective date on which everything will be the way it used to be. Even once the 'contact ban' has been lifted, there will be new rules,"" Berlin Mayor Michael Muller said.  "," ""The next phase is not a return to normality. It is learning how to live with the pandemic - possibly for quite a long time ..."" "," [context] ""What the new normal will look like is unclear, though it is likely to involve mandatory masks in public and smartphone apps tracking contact with people who are potentially infected. Going back to work and traveling might be contingent on test results."" "
148865,"[context] @RealDavidJensen @MariekeWalsh So what? A cereal box can contain a peer-reviewed study too. Doesn't make the writing on the cereal box scientifically meaningful. Let me ask you: what science degrees do you have, and where from? University of Cereal Box, perhaps?  "," @profamirattaran @MariekeWalsh Now you are deflecting. Appeals to authority and deflection. Tell everyone how you've studied ivermectin in detail and are certain that it does not work. How the Argentine study of 1,200 health workers is bunk. You must have some substance. #cdnpoli "," [context] @RealDavidJensen @MariekeWalsh What science degrees do you have? Don't dodge the question. I'll even help start: mine are from Oxford, Caltech, and Berkeley. Now what about yours? "
162085,"[context] NOTE *Supermarkets & stores may operate daily from 10:00 am to 4:00 pm *Markets may open from 10:00 am to 2:00 pm, every 2 days or less *Pharmacies may continue to operate as usual #TakeResponsibility and only go out for food or other essential items  [context] @tommyHotpockets Below tweet by Coronavirus-follower NCDCgov reached the 95.7 percentile in under 25 minutes 13 seconds. #COVID19 #COVID19 (This is an algorithmic tweet thread. Mute this thread or #CoronaVirusExpert if uninterested)  ", @tommyHotpockets Below tweet by Coronavirus-follower NCDCgov reached the 96.8 percentile in under 25 minutes 13 seconds. #COVID19 #COVID19 (This is an algorithmic tweet thread. Mute this thread or #CoronaVirusExpert if uninterested) , [context] @tommyHotpockets Below tweet by Coronavirus-follower NCDCgov reached the 99.5 percentile in under 25 minutes 13 seconds. #COVID19 #COVID19 (This is an algorithmic tweet thread. Mute this thread or #CoronaVirusExpert if uninterested) 
265817,," Married 66 years, husband, wife die minutes apart of virus | "," [context] Being given #IVERMECTIN right after diagnosis, both would most likely be still alive. What a shame. #Covid19 #Coronavirus #sarscov2 #Hydroxychloroquine #Azythromycine #Zinc "
286529,," One has to wonder what financial conflicts of interest exist among the WHO/NIH/CDC #Ivermectin deniers Mary Beth Pfeiffer: Not Using Ivermectin, One Year In, Is Unethical And Immoral @marybethpf #COVID19 #Coronavirus #Pandemic #Lyme #LymeDisease #Corrupt ",
152103,, @realDonaldTrump The Coronavirus King has Arrived. Get the Bleach Ready... ,
167786,," A declaration of emergency is self evident... it is when the Constitution is suspended... State events are when a Constitutional change is discussed, or when the Emperor, or a more senior Monarch from abroad, visits... "," [context] (Since there is only one monarch more senior to His Imperial Majesty, Bahadur... that being His Great and Excellent Majesty, the King of Mede, whose royal person, the Mogul Emperor is, you don't have to worry about holding joint sessions for foreign leaders) "
246650,, In this piece for @The_Bellows_ I analyze the ongoing upward wealth transfer being carried out in the name of public health. Austerity and the covid caste system will touch every domain of life for decades. Thanks @Edwin_Aponte_ for running the article. ," [context] ""Remnants of the #covid class war will touch every domain of life for decades."" One of the most powerful pieces I have read on what is happening - in broad daylight. Read every word. Share w/ others. The future is not yet written. We are many. They are few. #classwar "
214417,," Florida man at Fort Myers Costco in ""Running the World Since 1776"" shirt flips out on elderly woman who asked him to wear a mask and man who defended her #BecauseFlorida (via @profjaffar) "," [context] This occurred at the Gulf Coast Town Center location on 6/27 and one of the customers targeted said: ""To give Costco the credit, they escorted him out and made me wait inside and monitored him until he left and then they send someone with me to the care to make sure I'm okay."" "
